district,year,month,monthly_rain_sum,monthly_rain_mean
rajkot,2025,5,50.400000000000006,1.6258064516129034
rajkot,2025,6,234.1,7.803333333333333
rajkot,2025,7,137.2,4.425806451612903
rajkot,2025,8,169.5,5.467741935483871
rajkot,2025,9,111.1,3.703333333333333
rajkot,2025,10,137.2,4.425806451612903
rajkot,2025,11,10.1,0.3366666666666667
rajkot,2025,12,1.1,0.0354838709677419
rajkot,2026,1,0.2,0.0066666666666666
sabarkantha,2003,1,4.9,0.1580645161290322
sabarkantha,2003,2,41.3,1.475
sabarkantha,2003,3,0.0,0.0
sabarkantha,2003,4,0.0,0.0
sabarkantha,2003,5,0.0,0.0
sabarkantha,2003,6,83.1,2.77
sabarkantha,2003,7,551.2,17.780645161290323
sabarkantha,2003,8,163.3,5.267741935483872
sabarkantha,2003,9,21.3,0.7100000000000001
sabarkantha,2003,10,0.2,0.0064516129032258
sabarkantha,2003,11,0.0,0.0
sabarkantha,2003,12,0.0,0.0
sabarkantha,2004,1,0.0,0.0
sabarkantha,2004,2,0.0,0.0
sabarkantha,2004,3,0.0,0.0
sabarkantha,2004,4,0.0,0.0
sabarkantha,2004,5,7.4,0.2387096774193548
sabarkantha,2004,6,92.2,3.0733333333333333
sabarkantha,2004,7,124.9,4.029032258064516
sabarkantha,2004,8,313.4,10.109677419354838
sabarkantha,2004,9,14.3,0.4766666666666666
sabarkantha,2004,10,25.700000000000003,0.8290322580645162
sabarkantha,2004,11,0.0,0.0
sabarkantha,2004,12,1.1,0.0354838709677419
sabarkantha,2005,1,0.8,0.0258064516129032
sabarkantha,2005,2,0.0,0.0
sabarkantha,2005,3,0.0,0.0
sabarkantha,2005,4,0.0,0.0
sabarkantha,2005,5,1.2000000000000002,0.0387096774193548
sabarkantha,2005,6,75.4,2.5133333333333336
sabarkantha,2005,7,301.2,9.716129032258063
sabarkantha,2005,8,142.3,4.590322580645162
sabarkantha,2005,9,224.6,7.486666666666666
sabarkantha,2005,10,0.0,0.0
sabarkantha,2005,11,0.0,0.0
sabarkantha,2005,12,0.0,0.0
sabarkantha,2006,1,0.0,0.0
sabarkantha,2006,2,0.0,0.0
sabarkantha,2006,3,8.600000000000001,0.2774193548387097
sabarkantha,2006,4,0.0,0.0
sabarkantha,2006,5,0.1,0.0032258064516129
sabarkantha,2006,6,99.1,3.303333333333333
sabarkantha,2006,7,505.8,16.316129032258065
sabarkantha,2006,8,757.8000000000001,24.445161290322584
sabarkantha,2006,9,221.2,7.373333333333334
sabarkantha,2006,10,0.3,0.0096774193548387
sabarkantha,2006,11,0.0,0.0
sabarkantha,2006,12,0.1,0.0032258064516129
sabarkantha,2007,1,1.5,0.0483870967741935
sabarkantha,2007,2,3.1,0.1107142857142857
sabarkantha,2007,3,0.2,0.0064516129032258
sabarkantha,2007,4,0.8,0.0266666666666666
sabarkantha,2007,5,1.1,0.0354838709677419
sabarkantha,2007,6,89.1,2.97
sabarkantha,2007,7,442.6,14.27741935483871
sabarkantha,2007,8,472.2,15.23225806451613
sabarkantha,2007,9,114.9,3.83
sabarkantha,2007,10,0.0,0.0
sabarkantha,2007,11,0.0,0.0
sabarkantha,2007,12,0.0,0.0
sabarkantha,2008,1,0.0,0.0
sabarkantha,2008,2,0.2,0.0068965517241379
sabarkantha,2008,3,1.9,0.0612903225806451
sabarkantha,2008,4,2.7,0.09
sabarkantha,2008,5,0.2,0.0064516129032258
sabarkantha,2008,6,57.4,1.913333333333333
sabarkantha,2008,7,188.3,6.074193548387097
sabarkantha,2008,8,252.8,8.154838709677419
sabarkantha,2008,9,73.1,2.4366666666666665
sabarkantha,2008,10,2.0,0.064516129032258
sabarkantha,2008,11,2.5,0.0833333333333333
sabarkantha,2008,12,9.2,0.2967741935483871
sabarkantha,2009,1,0.0,0.0
sabarkantha,2009,2,0.0,0.0
sabarkantha,2009,3,1.1,0.0354838709677419
sabarkantha,2009,4,0.3,0.01
sabarkantha,2009,5,0.0,0.0
sabarkantha,2009,6,10.4,0.3466666666666667
sabarkantha,2009,7,318.2,10.264516129032256
sabarkantha,2009,8,145.6,4.696774193548387
sabarkantha,2009,9,12.8,0.4266666666666667
sabarkantha,2009,10,3.8,0.1225806451612903
sabarkantha,2009,11,0.1,0.0033333333333333
sabarkantha,2009,12,0.0,0.0
sabarkantha,2010,1,1.0,0.032258064516129
sabarkantha,2010,2,0.1,0.0035714285714285
sabarkantha,2010,3,0.0,0.0
sabarkantha,2010,4,0.0,0.0
sabarkantha,2010,5,0.2,0.0064516129032258
sabarkantha,2010,6,22.5,0.75
sabarkantha,2010,7,523.6,16.89032258064516
sabarkantha,2010,8,338.1,10.906451612903227
sabarkantha,2010,9,155.7,5.19
sabarkantha,2010,10,1.9,0.0612903225806451
sabarkantha,2010,11,42.4,1.413333333333333
sabarkantha,2010,12,0.5,0.0161290322580645
sabarkantha,2011,1,0.0,0.0
sabarkantha,2011,2,0.0,0.0
sabarkantha,2011,3,0.0,0.0
sabarkantha,2011,4,0.2,0.0066666666666666
sabarkantha,2011,5,1.3,0.0419354838709677
sabarkantha,2011,6,19.8,0.66
sabarkantha,2011,7,256.2,8.264516129032257
sabarkantha,2011,8,365.2,11.78064516129032
sabarkantha,2011,9,157.2,5.239999999999999
sabarkantha,2011,10,0.0,0.0
sabarkantha,2011,11,0.0,0.0
sabarkantha,2011,12,0.0,0.0
sabarkantha,2012,1,0.2,0.0064516129032258
sabarkantha,2012,2,0.0,0.0
sabarkantha,2012,3,0.0,0.0
sabarkantha,2012,4,0.6,0.02
sabarkantha,2012,5,4.0,0.1290322580645161
sabarkantha,2012,6,14.2,0.4733333333333333
sabarkantha,2012,7,211.0,6.806451612903226
sabarkantha,2012,8,273.7,8.829032258064515
sabarkantha,2012,9,178.1,5.9366666666666665
sabarkantha,2012,10,0.3,0.0096774193548387
sabarkantha,2012,11,0.0,0.0
sabarkantha,2012,12,0.0,0.0
sabarkantha,2013,1,0.0,0.0
sabarkantha,2013,2,0.1,0.0035714285714285
sabarkantha,2013,3,0.1,0.0032258064516129
sabarkantha,2013,4,2.2,0.0733333333333333
sabarkantha,2013,5,0.0,0.0
sabarkantha,2013,6,118.1,3.936666666666667
sabarkantha,2013,7,235.7,7.603225806451612
sabarkantha,2013,8,159.2,5.135483870967741
sabarkantha,2013,9,131.4,4.38
sabarkantha,2013,10,55.3,1.783870967741935
sabarkantha,2013,11,0.0,0.0
sabarkantha,2013,12,0.0,0.0
sabarkantha,2014,1,7.9,0.2548387096774193
sabarkantha,2014,2,1.9,0.0678571428571428
sabarkantha,2014,3,0.2,0.0064516129032258
sabarkantha,2014,4,0.0,0.0
sabarkantha,2014,5,2.2,0.0709677419354838
sabarkantha,2014,6,5.8,0.1933333333333333
sabarkantha,2014,7,232.7,7.506451612903225
sabarkantha,2014,8,174.9,5.641935483870968
sabarkantha,2014,9,258.5,8.616666666666667
sabarkantha,2014,10,0.0,0.0
sabarkantha,2014,11,0.9000000000000001,0.03
sabarkantha,2014,12,0.0,0.0
sabarkantha,2015,1,1.7000000000000002,0.0548387096774193
sabarkantha,2015,2,0.0,0.0
sabarkantha,2015,3,29.0,0.935483870967742
sabarkantha,2015,4,4.1000000000000005,0.1366666666666667
sabarkantha,2015,5,0.4,0.0129032258064516
sabarkantha,2015,6,91.3,3.043333333333333
sabarkantha,2015,7,547.6999999999999,17.667741935483868
sabarkantha,2015,8,63.9,2.061290322580645
sabarkantha,2015,9,26.1,0.87
sabarkantha,2015,10,0.2,0.0064516129032258
sabarkantha,2015,11,0.0,0.0
sabarkantha,2015,12,0.0,0.0
sabarkantha,2016,1,0.2,0.0064516129032258
sabarkantha,2016,2,0.0,0.0
sabarkantha,2016,3,0.0,0.0
sabarkantha,2016,4,0.0,0.0
sabarkantha,2016,5,0.6,0.0193548387096774
sabarkantha,2016,6,38.8,1.2933333333333332
sabarkantha,2016,7,210.3,6.783870967741936
sabarkantha,2016,8,329.7,10.63548387096774
sabarkantha,2016,9,10.5,0.35
sabarkantha,2016,10,94.4,3.045161290322581
sabarkantha,2016,11,0.0,0.0
sabarkantha,2016,12,0.0,0.0
sabarkantha,2017,1,0.2,0.0064516129032258
sabarkantha,2017,2,0.0,0.0
sabarkantha,2017,3,0.1,0.0032258064516129
sabarkantha,2017,4,0.9,0.03
sabarkantha,2017,5,0.8,0.0258064516129032
sabarkantha,2017,6,94.8,3.16
sabarkantha,2017,7,1725.7,55.66774193548388
sabarkantha,2017,8,157.5,5.080645161290323
sabarkantha,2017,9,54.2,1.8066666666666669
sabarkantha,2017,10,0.0,0.0
sabarkantha,2017,11,0.0,0.0
sabarkantha,2017,12,11.1,0.3580645161290322
sabarkantha,2018,1,0.0,0.0
sabarkantha,2018,2,0.7,0.0249999999999999
sabarkantha,2018,3,0.1,0.0032258064516129
sabarkantha,2018,4,1.5,0.05
sabarkantha,2018,5,0.3,0.0096774193548387
sabarkantha,2018,6,36.9,1.23
sabarkantha,2018,7,260.3,8.396774193548387
sabarkantha,2018,8,299.3,9.65483870967742
sabarkantha,2018,9,162.1,5.403333333333333
sabarkantha,2018,10,0.0,0.0
sabarkantha,2018,11,0.0,0.0
sabarkantha,2018,12,0.0,0.0
sabarkantha,2019,1,0.3,0.0096774193548387
sabarkantha,2019,2,0.8999999999999999,0.0321428571428571
sabarkantha,2019,3,2.5,0.0806451612903225
sabarkantha,2019,4,0.0,0.0
sabarkantha,2019,5,0.0,0.0
sabarkantha,2019,6,75.4,2.5133333333333336
sabarkantha,2019,7,213.6,6.890322580645161
sabarkantha,2019,8,411.8,13.283870967741937
sabarkantha,2019,9,424.7,14.156666666666666
sabarkantha,2019,10,118.4,3.819354838709677
sabarkantha,2019,11,12.1,0.4033333333333333
sabarkantha,2019,12,0.0,0.0
sabarkantha,2020,1,1.1,0.0354838709677419
sabarkantha,2020,2,0.0,0.0
sabarkantha,2020,3,9.4,0.3032258064516129
sabarkantha,2020,4,0.0,0.0
sabarkantha,2020,5,0.5,0.0161290322580645
sabarkantha,2020,6,97.7,3.256666666666667
sabarkantha,2020,7,168.9,5.448387096774193
sabarkantha,2020,8,593.3000000000001,19.13870967741936
sabarkantha,2020,9,66.8,2.2266666666666666
sabarkantha,2020,10,12.7,0.4096774193548387
sabarkantha,2020,11,0.1,0.0033333333333333
sabarkantha,2020,12,1.5,0.0483870967741935
sabarkantha,2021,1,4.4,0.1419354838709677
sabarkantha,2021,2,0.0,0.0
sabarkantha,2021,3,0.0,0.0
sabarkantha,2021,4,0.0,0.0
sabarkantha,2021,5,70.0,2.2580645161290325
sabarkantha,2021,6,113.1,3.770000000000001
sabarkantha,2021,7,260.8,8.412903225806453
sabarkantha,2021,8,104.7,3.3774193548387097
sabarkantha,2021,9,392.8,13.093333333333334
sabarkantha,2021,10,8.4,0.2709677419354839
sabarkantha,2021,11,5.5,0.1833333333333333
sabarkantha,2021,12,10.8,0.3483870967741935
sabarkantha,2022,1,15.2,0.4903225806451613
sabarkantha,2022,2,0.0,0.0
sabarkantha,2022,3,0.6,0.0193548387096774
sabarkantha,2022,4,0.7,0.0233333333333333
sabarkantha,2022,5,0.5,0.0161290322580645
sabarkantha,2022,6,40.8,1.36
sabarkantha,2022,7,399.0,12.870967741935484
sabarkantha,2022,8,442.5,14.274193548387096
sabarkantha,2022,9,105.9,3.53
sabarkantha,2022,10,65.5,2.1129032258064515
sabarkantha,2022,11,0.0,0.0
sabarkantha,2022,12,0.1,0.0032258064516129
sabarkantha,2023,1,18.1,0.5838709677419355
sabarkantha,2023,2,0.0,0.0
sabarkantha,2023,3,6.5,0.2096774193548387
sabarkantha,2023,4,7.800000000000001,0.26
sabarkantha,2023,5,18.1,0.5838709677419355
sabarkantha,2023,6,238.9,7.963333333333334
sabarkantha,2023,7,450.7,14.538709677419355
sabarkantha,2023,8,117.2,3.7806451612903222
sabarkantha,2023,9,393.2,13.106666666666666
sabarkantha,2023,10,0.0,0.0
sabarkantha,2023,11,68.39999999999999,2.28
sabarkantha,2023,12,2.8000000000000003,0.0903225806451613
sabarkantha,2024,1,2.1,0.0677419354838709
sabarkantha,2024,2,0.3,0.0103448275862068
sabarkantha,2024,3,6.8,0.2193548387096774
sabarkantha,2024,4,0.1,0.0033333333333333
sabarkantha,2024,5,0.1,0.0032258064516129
sabarkantha,2024,6,98.6,3.286666666666666
sabarkantha,2024,7,281.9,9.093548387096773
sabarkantha,2024,8,474.6,15.309677419354838
sabarkantha,2024,9,213.5,7.116666666666666
sabarkantha,2024,10,31.3,1.0096774193548388
sabarkantha,2024,11,0.0,0.0
sabarkantha,2024,12,3.7,0.1193548387096774
sabarkantha,2025,1,1.2,0.0387096774193548
sabarkantha,2025,2,0.0,0.0
sabarkantha,2025,3,0.0,0.0
sabarkantha,2025,4,0.0,0.0
sabarkantha,2025,5,40.9,1.3193548387096774
sabarkantha,2025,6,244.9,8.163333333333334
sabarkantha,2025,7,288.7,9.312903225806451
sabarkantha,2025,8,308.1,9.938709677419356
sabarkantha,2025,9,147.4,4.913333333333333
sabarkantha,2025,10,87.6,2.825806451612903
sabarkantha,2025,11,5.1,0.1699999999999999
sabarkantha,2025,12,0.2,0.0064516129032258
sabarkantha,2026,1,0.2,0.0066666666666666
surat,2003,1,0.0,0.0
surat,2003,2,6.6,0.2357142857142857
surat,2003,3,0.0,0.0
surat,2003,4,1.3,0.0433333333333333
surat,2003,5,0.6,0.0193548387096774
surat,2003,6,180.2,6.006666666666666
surat,2003,7,386.2,12.458064516129031
surat,2003,8,265.5,8.564516129032258
surat,2003,9,210.3,7.01
surat,2003,10,2.1,0.0677419354838709
surat,2003,11,0.0,0.0
surat,2003,12,0.0,0.0
surat,2004,1,0.0,0.0
surat,2004,2,0.0,0.0
surat,2004,3,0.0,0.0
surat,2004,4,0.0,0.0
surat,2004,5,14.5,0.4677419354838709
surat,2004,6,144.4,4.8133333333333335
surat,2004,7,259.6,8.374193548387098
surat,2004,8,511.9,16.51290322580645
surat,2004,9,56.3,1.8766666666666665
surat,2004,10,19.1,0.6161290322580646
surat,2004,11,0.3,0.01
surat,2004,12,0.4,0.0129032258064516
surat,2005,1,0.0,0.0
surat,2005,2,0.0,0.0
surat,2005,3,0.0,0.0
surat,2005,4,0.1,0.0033333333333333
surat,2005,5,0.2,0.0064516129032258
surat,2005,6,296.0,9.866666666666667
surat,2005,7,195.8,6.316129032258065
surat,2005,8,292.2,9.425806451612903
surat,2005,9,379.3,12.643333333333334
surat,2005,10,2.3,0.0741935483870967
surat,2005,11,0.0,0.0
surat,2005,12,0.0,0.0
surat,2006,1,0.0,0.0
surat,2006,2,0.0,0.0
surat,2006,3,1.7999999999999998,0.0580645161290322
surat,2006,4,0.0,0.0
surat,2006,5,0.5,0.0161290322580645
surat,2006,6,117.7,3.923333333333333
surat,2006,7,534.8,17.251612903225805
surat,2006,8,248.5,8.016129032258064
surat,2006,9,113.4,3.78
surat,2006,10,4.8,0.1548387096774193
surat,2006,11,2.8000000000000003,0.0933333333333333
surat,2006,12,0.0,0.0
surat,2007,1,1.1,0.0354838709677419
surat,2007,2,1.6,0.0571428571428571
surat,2007,3,0.0,0.0
surat,2007,4,0.3,0.01
surat,2007,5,1.2999999999999998,0.0419354838709677
surat,2007,6,163.1,5.4366666666666665
surat,2007,7,753.6,24.30967741935484
surat,2007,8,517.8,16.703225806451613
surat,2007,9,219.9,7.33
surat,2007,10,0.0,0.0
surat,2007,11,24.2,0.8066666666666666
surat,2007,12,0.0,0.0
surat,2008,1,0.0,0.0
surat,2008,2,1.2,0.0413793103448275
surat,2008,3,0.1,0.0032258064516129
surat,2008,4,0.0,0.0
surat,2008,5,0.0,0.0
surat,2008,6,156.8,5.226666666666668
surat,2008,7,361.9,11.674193548387096
surat,2008,8,226.9,7.319354838709677
surat,2008,9,368.5,12.283333333333331
surat,2008,10,27.0,0.8709677419354839
surat,2008,11,9.7,0.3233333333333333
surat,2008,12,3.6,0.1161290322580645
surat,2009,1,0.0,0.0
surat,2009,2,0.0,0.0
surat,2009,3,0.2,0.0064516129032258
surat,2009,4,0.2,0.0066666666666666
surat,2009,5,0.0,0.0
surat,2009,6,30.8,1.0266666666666666
surat,2009,7,612.3000000000001,19.75161290322581
surat,2009,8,176.7,5.699999999999999
surat,2009,9,51.7,1.7233333333333332
surat,2009,10,25.4,0.8193548387096774
surat,2009,11,45.3,1.5100000000000002
surat,2009,12,0.7,0.0225806451612903
surat,2010,1,0.0,0.0
surat,2010,2,0.0,0.0
surat,2010,3,0.2,0.0064516129032258
surat,2010,4,0.0,0.0
surat,2010,5,0.0,0.0
surat,2010,6,41.0,1.3666666666666667
surat,2010,7,404.2,13.038709677419355
surat,2010,8,490.5,15.82258064516129
surat,2010,9,189.9,6.33
surat,2010,10,41.9,1.3516129032258064
surat,2010,11,60.3,2.01
surat,2010,12,0.0,0.0
surat,2011,1,0.0,0.0
surat,2011,2,0.0,0.0
surat,2011,3,0.0,0.0
surat,2011,4,0.0,0.0
surat,2011,5,1.2,0.0387096774193548
surat,2011,6,46.6,1.5533333333333337
surat,2011,7,385.0,12.419354838709678
surat,2011,8,335.1,10.80967741935484
surat,2011,9,143.0,4.766666666666667
surat,2011,10,2.1,0.0677419354838709
surat,2011,11,0.0,0.0
surat,2011,12,0.0,0.0
surat,2012,1,0.0,0.0
surat,2012,2,0.0,0.0
surat,2012,3,0.0,0.0
surat,2012,4,0.1,0.0033333333333333
surat,2012,5,0.3,0.0096774193548387
surat,2012,6,44.6,1.4866666666666668
surat,2012,7,141.6,4.567741935483871
surat,2012,8,108.7,3.5064516129032257
surat,2012,9,267.8,8.926666666666668
surat,2012,10,7.9,0.2548387096774193
surat,2012,11,0.0,0.0
surat,2012,12,0.0,0.0
surat,2013,1,0.0,0.0
surat,2013,2,0.7,0.0249999999999999
surat,2013,3,0.0,0.0
surat,2013,4,2.5,0.0833333333333333
surat,2013,5,0.1,0.0032258064516129
surat,2013,6,264.7,8.823333333333332
surat,2013,7,499.2000000000001,16.103225806451615
surat,2013,8,300.7,9.7
surat,2013,9,675.6,22.52
surat,2013,10,78.4,2.5290322580645164
surat,2013,11,0.0,0.0
surat,2013,12,0.1,0.0032258064516129
surat,2014,1,6.2,0.2
surat,2014,2,1.1,0.0392857142857142
surat,2014,3,4.3,0.1387096774193548
surat,2014,4,0.0,0.0
surat,2014,5,0.1,0.0032258064516129
surat,2014,6,18.6,0.62
surat,2014,7,294.8,9.50967741935484
surat,2014,8,199.1,6.422580645161291
surat,2014,9,296.6,9.886666666666663
surat,2014,10,2.3,0.0741935483870967
surat,2014,11,15.0,0.5
surat,2014,12,0.1,0.0032258064516129
surat,2015,1,1.2,0.0387096774193548
surat,2015,2,1.1,0.0392857142857142
surat,2015,3,13.5,0.4354838709677419
surat,2015,4,4.7,0.1566666666666666
surat,2015,5,0.0,0.0
surat,2015,6,177.1,5.903333333333333
surat,2015,7,152.1,4.906451612903226
surat,2015,8,46.3,1.493548387096774
surat,2015,9,430.2,14.34
surat,2015,10,1.2,0.0387096774193548
surat,2015,11,9.4,0.3133333333333333
surat,2015,12,0.0,0.0
surat,2016,1,0.0,0.0
surat,2016,2,0.3,0.0103448275862068
surat,2016,3,1.5,0.0483870967741935
surat,2016,4,0.0,0.0
surat,2016,5,1.6,0.0516129032258064
surat,2016,6,64.60000000000001,2.1533333333333338
surat,2016,7,343.4,11.077419354838709
surat,2016,8,231.1,7.45483870967742
surat,2016,9,193.3,6.443333333333333
surat,2016,10,126.2,4.070967741935484
surat,2016,11,0.0,0.0
surat,2016,12,0.0,0.0
surat,2017,1,0.0,0.0
surat,2017,2,0.0,0.0
surat,2017,3,0.0,0.0
surat,2017,4,0.2,0.0066666666666666
surat,2017,5,6.6,0.2129032258064516
surat,2017,6,253.2,8.44
surat,2017,7,337.1,10.874193548387098
surat,2017,8,271.3,8.751612903225807
surat,2017,9,140.20000000000002,4.673333333333334
surat,2017,10,50.4,1.6258064516129032
surat,2017,11,0.0,0.0
surat,2017,12,51.7,1.6677419354838707
surat,2018,1,0.0,0.0
surat,2018,2,0.8,0.0285714285714285
surat,2018,3,0.3,0.0096774193548387
surat,2018,4,5.6000000000000005,0.1866666666666666
surat,2018,5,0.1,0.0032258064516129
surat,2018,6,120.7,4.023333333333333
surat,2018,7,477.7,15.40967741935484
surat,2018,8,215.4,6.948387096774193
surat,2018,9,36.8,1.2266666666666668
surat,2018,10,0.4,0.0129032258064516
surat,2018,11,0.0,0.0
surat,2018,12,0.0,0.0
surat,2019,1,0.0,0.0
surat,2019,2,0.1,0.0035714285714285
surat,2019,3,0.0,0.0
surat,2019,4,0.4,0.0133333333333333
surat,2019,5,0.0,0.0
surat,2019,6,182.1,6.069999999999999
surat,2019,7,309.5,9.983870967741936
surat,2019,8,604.6999999999999,19.506451612903223
surat,2019,9,342.3,11.41
surat,2019,10,70.2,2.264516129032258
surat,2019,11,61.3,2.043333333333333
surat,2019,12,1.2,0.0387096774193548
surat,2020,1,0.2,0.0064516129032258
surat,2020,2,0.0,0.0
surat,2020,3,1.4,0.0451612903225806
surat,2020,4,0.0,0.0
surat,2020,5,0.5,0.0161290322580645
surat,2020,6,132.9,4.430000000000001
surat,2020,7,273.5,8.82258064516129
surat,2020,8,633.6,20.43870967741936
surat,2020,9,151.5,5.05
surat,2020,10,22.6,0.7290322580645162
surat,2020,11,0.0,0.0
surat,2020,12,29.3,0.9451612903225808
surat,2021,1,4.699999999999999,0.1516129032258064
surat,2021,2,0.3,0.0107142857142857
surat,2021,3,0.0,0.0
surat,2021,4,0.7,0.0233333333333333
surat,2021,5,117.6,3.793548387096775
surat,2021,6,224.9,7.496666666666667
surat,2021,7,256.4,8.270967741935483
surat,2021,8,170.1,5.487096774193549
surat,2021,9,684.3,22.81
surat,2021,10,60.0,1.935483870967742
surat,2021,11,24.7,0.8233333333333334
surat,2021,12,44.5,1.435483870967742
surat,2022,1,1.5,0.0483870967741935
surat,2022,2,0.0,0.0
surat,2022,3,0.0,0.0
surat,2022,4,0.0,0.0
surat,2022,5,1.4,0.0451612903225806
surat,2022,6,136.8,4.5600000000000005
surat,2022,7,610.9,19.706451612903223
surat,2022,8,240.7,7.764516129032257
surat,2022,9,363.2,12.106666666666666
surat,2022,10,78.6,2.5354838709677416
surat,2022,11,0.0,0.0
surat,2022,12,1.0,0.032258064516129
surat,2023,1,0.4,0.0129032258064516
surat,2023,2,0.0,0.0
surat,2023,3,12.0,0.3870967741935484
surat,2023,4,12.7,0.4233333333333333
surat,2023,5,4.7,0.1516129032258064
surat,2023,6,191.9,6.3966666666666665
surat,2023,7,494.6,15.95483870967742
surat,2023,8,84.6,2.729032258064516
surat,2023,9,226.1,7.536666666666666
surat,2023,10,0.7,0.0225806451612903
surat,2023,11,60.2,2.0066666666666664
surat,2023,12,5.7,0.1838709677419354
surat,2024,1,0.0,0.0
surat,2024,2,0.0,0.0
surat,2024,3,0.4,0.0129032258064516
surat,2024,4,0.1,0.0033333333333333
surat,2024,5,3.6,0.1161290322580645
surat,2024,6,162.8,5.426666666666667
surat,2024,7,514.8,16.606451612903225
surat,2024,8,658.5,21.241935483870968
surat,2024,9,368.5,12.283333333333331
surat,2024,10,146.20000000000002,4.716129032258065
surat,2024,11,0.0,0.0
surat,2024,12,1.2,0.0387096774193548
surat,2025,1,0.0,0.0
surat,2025,2,0.0,0.0
surat,2025,3,0.0,0.0
surat,2025,4,0.0,0.0
surat,2025,5,33.9,1.0935483870967742
surat,2025,6,344.2,11.473333333333333
surat,2025,7,343.8,11.09032258064516
surat,2025,8,350.9,11.319354838709677
surat,2025,9,297.8,9.926666666666668
surat,2025,10,153.8,4.961290322580646
surat,2025,11,25.3,0.8433333333333333
surat,2025,12,0.0,0.0
surat,2026,1,1.8,0.06
surendranagar,2003,1,0.6,0.0193548387096774
surendranagar,2003,2,4.3,0.1535714285714285
surendranagar,2003,3,0.0,0.0
surendranagar,2003,4,0.0,0.0
surendranagar,2003,5,0.3,0.0096774193548387
surendranagar,2003,6,86.5,2.8833333333333333
surendranagar,2003,7,320.7,10.34516129032258
surendranagar,2003,8,113.8,3.670967741935484
surendranagar,2003,9,21.3,0.7100000000000001
surendranagar,2003,10,0.1,0.0032258064516129
surendranagar,2003,11,0.0,0.0
surendranagar,2003,12,0.0,0.0
surendranagar,2004,1,0.0,0.0
surendranagar,2004,2,0.0,0.0
surendranagar,2004,3,0.0,0.0
surendranagar,2004,4,0.0,0.0
surendranagar,2004,5,17.5,0.5645161290322581
surendranagar,2004,6,146.6,4.886666666666667
surendranagar,2004,7,147.6,4.761290322580645
surendranagar,2004,8,432.7,13.958064516129031
surendranagar,2004,9,34.5,1.15
surendranagar,2004,10,23.2,0.7483870967741936
surendranagar,2004,11,0.0,0.0
surendranagar,2004,12,0.0,0.0
surendranagar,2005,1,0.0,0.0
surendranagar,2005,2,0.0,0.0
surendranagar,2005,3,0.0,0.0
surendranagar,2005,4,1.0,0.0333333333333333
surendranagar,2005,5,0.5,0.0161290322580645
surendranagar,2005,6,283.4,9.446666666666664
surendranagar,2005,7,183.1,5.906451612903226
surendranagar,2005,8,337.0,10.870967741935484
surendranagar,2005,9,229.2,7.64
surendranagar,2005,10,0.3,0.0096774193548387
surendranagar,2005,11,0.0,0.0
surendranagar,2005,12,0.0,0.0
surendranagar,2006,1,0.0,0.0
surendranagar,2006,2,0.0,0.0
surendranagar,2006,3,6.4,0.2064516129032257
surendranagar,2006,4,0.0,0.0
surendranagar,2006,5,0.0,0.0
surendranagar,2006,6,61.3,2.043333333333333
surendranagar,2006,7,416.8,13.44516129032258
surendranagar,2006,8,420.6,13.56774193548387
surendranagar,2006,9,94.0,3.1333333333333333
surendranagar,2006,10,0.0,0.0
surendranagar,2006,11,0.0,0.0
surendranagar,2006,12,0.1,0.0032258064516129
surendranagar,2007,1,0.0,0.0
surendranagar,2007,2,0.8999999999999999,0.0321428571428571
surendranagar,2007,3,1.0,0.032258064516129
surendranagar,2007,4,0.8,0.0266666666666666
surendranagar,2007,5,0.0,0.0
surendranagar,2007,6,116.1,3.87
surendranagar,2007,7,210.4,6.787096774193548
surendranagar,2007,8,276.1,8.906451612903227
surendranagar,2007,9,133.0,4.433333333333334
surendranagar,2007,10,0.6000000000000001,0.0193548387096774
surendranagar,2007,11,5.3,0.1766666666666666
surendranagar,2007,12,0.0,0.0
surendranagar,2008,1,0.0,0.0
surendranagar,2008,2,0.0,0.0
surendranagar,2008,3,2.1,0.0677419354838709
surendranagar,2008,4,2.0,0.0666666666666666
surendranagar,2008,5,0.2,0.0064516129032258
surendranagar,2008,6,80.8,2.6933333333333334
surendranagar,2008,7,325.5,10.5
surendranagar,2008,8,166.2,5.361290322580645
surendranagar,2008,9,300.9,10.03
surendranagar,2008,10,4.4,0.1419354838709677
surendranagar,2008,11,2.8,0.0933333333333333
surendranagar,2008,12,2.3000000000000003,0.0741935483870967
surendranagar,2009,1,0.0,0.0
surendranagar,2009,2,0.0,0.0
surendranagar,2009,3,0.3,0.0096774193548387
surendranagar,2009,4,0.4,0.0133333333333333
surendranagar,2009,5,0.0,0.0
surendranagar,2009,6,27.4,0.9133333333333332
surendranagar,2009,7,646.2,20.845161290322583
surendranagar,2009,8,103.2,3.329032258064516
surendranagar,2009,9,11.1,0.37
surendranagar,2009,10,0.7,0.0225806451612903
surendranagar,2009,11,0.0,0.0
surendranagar,2009,12,0.7,0.0225806451612903
surendranagar,2010,1,0.4,0.0129032258064516
surendranagar,2010,2,0.0,0.0
surendranagar,2010,3,0.0,0.0
surendranagar,2010,4,0.0,0.0
surendranagar,2010,5,0.0,0.0
surendranagar,2010,6,11.9,0.3966666666666666
surendranagar,2010,7,325.0,10.483870967741936
surendranagar,2010,8,375.0,12.096774193548388
surendranagar,2010,9,115.0,3.8333333333333335
surendranagar,2010,10,2.0,0.064516129032258
