district,monthly_ndvi_mean,year,month
gandhinagar,5.4330797483032e-05,2021,1
gandhinagar,4.84314614040571e-05,2021,2
gandhinagar,3.819290862148106e-05,2021,3
gandhinagar,3.782742413498447e-05,2021,4
gandhinagar,4.122170302114692e-05,2021,5
gandhinagar,4.027495744270313e-05,2021,6
gandhinagar,3.605519155760368e-05,2021,7
gandhinagar,5.069001970528377e-05,2021,8
gandhinagar,5.999912715938447e-05,2021,9
gandhinagar,6.056455022381651e-05,2021,10
gandhinagar,5.087811907507863e-05,2021,11
gandhinagar,5.008570280919646e-05,2021,12
gandhinagar,5.3874012303409206e-05,2022,1
gandhinagar,4.731513620390759e-05,2022,2
gandhinagar,3.776325066655791e-05,2022,3
gandhinagar,3.7169029059730746e-05,2022,4
gandhinagar,3.2895728182757964e-05,2022,5
gandhinagar,3.1336073697239364e-05,2022,6
gandhinagar,3.3487823441181574e-05,2022,7
gandhinagar,5.419986175855638e-05,2022,8
gandhinagar,6.079488385918104e-05,2022,9
gandhinagar,5.387708319129603e-05,2022,10
gandhinagar,4.949359773065884e-05,2022,11
gandhinagar,5.089100309390497e-05,2022,12
gandhinagar,5.267065022751168e-05,2023,1
gandhinagar,4.832150671775141e-05,2023,2
gandhinagar,4.190554693448507e-05,2023,3
gandhinagar,3.972353476548056e-05,2023,4
gandhinagar,3.674306245670585e-05,2023,5
gandhinagar,3.889788563089954e-05,2023,6
gandhinagar,2.704290426472036e-05,2023,7
gandhinagar,4.81380904988399e-05,2023,8
gandhinagar,6.160990910913656e-05,2023,9
gandhinagar,5.474234084324248e-05,2023,10
gandhinagar,4.876442769585721e-05,2023,11
gandhinagar,5.350265096823288e-05,2023,12
gandhinagar,5.58727769981248e-05,2024,1
gandhinagar,4.689400230504313e-05,2024,2
gandhinagar,3.99382996031881e-05,2024,3
gandhinagar,4.03143437366472e-05,2024,4
gandhinagar,3.592074869277663e-05,2024,5
gandhinagar,3.276526132692719e-05,2024,6
gandhinagar,3.1198456725662385e-05,2024,7
gandhinagar,5.000679143209864e-05,2024,8
gandhinagar,6.24502240339141e-05,2024,9
gandhinagar,5.400084609048251e-05,2024,10
gandhinagar,4.7570254565718725e-05,2024,11
gandhinagar,4.886667341508114e-05,2024,12
jamnagar,2.855942342371566e-05,2005,1
jamnagar,2.477780777897713e-05,2005,2
jamnagar,2.0947821543181684e-05,2005,3
jamnagar,1.846166275482832e-05,2005,4
jamnagar,1.7694873625195474e-05,2005,5
jamnagar,1.527789932739208e-05,2005,6
jamnagar,2.0175887164282564e-05,2005,7
jamnagar,4.115994402757754e-05,2005,8
jamnagar,5.892621202574466e-05,2005,9
jamnagar,4.890229175251279e-05,2005,10
jamnagar,3.706085150446003e-05,2005,11
jamnagar,3.342889317274604e-05,2005,12
jamnagar,3.289030738014166e-05,2006,1
jamnagar,3.00862600858306e-05,2006,2
jamnagar,2.3590082091751494e-05,2006,3
jamnagar,1.964451355236068e-05,2006,4
jamnagar,1.767452393042473e-05,2006,5
jamnagar,1.8303705807905408e-05,2006,6
jamnagar,2.1021130131293664e-05,2006,7
jamnagar,4.089082742897351e-05,2006,8
jamnagar,5.6291054097382295e-05,2006,9
jamnagar,4.783966810064107e-05,2006,10
jamnagar,3.8078698877784986e-05,2006,11
jamnagar,3.557890411603066e-05,2006,12
jamnagar,3.542932080891045e-05,2007,1
jamnagar,3.0558495271214944e-05,2007,2
jamnagar,2.388198624427894e-05,2007,3
jamnagar,2.1259266079454898e-05,2007,4
jamnagar,1.8737250475883223e-05,2007,5
jamnagar,1.7238868061154472e-05,2007,6
jamnagar,2.8761507105031084e-05,2007,7
jamnagar,4.988379906795545e-05,2007,8
jamnagar,5.700041793722017e-05,2007,9
jamnagar,4.8633289750834295e-05,2007,10
jamnagar,3.814401900228505e-05,2007,11
jamnagar,3.506237474158138e-05,2007,12
jamnagar,3.572624821920519e-05,2008,1
jamnagar,3.342845712388939e-05,2008,2
jamnagar,2.6042266736308692e-05,2008,3
jamnagar,2.2463662217334308e-05,2008,4
jamnagar,1.9119765082719832e-05,2008,5
jamnagar,1.6982329085345496e-05,2008,6
jamnagar,2.5176452397556625e-05,2008,7
jamnagar,4.715790751648288e-05,2008,8
jamnagar,5.335746033490885e-05,2008,9
jamnagar,4.015399254754953e-05,2008,10
jamnagar,3.4118241136869215e-05,2008,11
jamnagar,3.5901726149598324e-05,2008,12
jamnagar,3.330146818946396e-05,2009,1
jamnagar,2.7620992229550188e-05,2009,2
jamnagar,2.214267505674865e-05,2009,3
jamnagar,2.0168475880822664e-05,2009,4
jamnagar,1.716666809450656e-05,2009,5
jamnagar,1.7546211510908405e-05,2009,6
jamnagar,2.5974724071406778e-05,2009,7
jamnagar,4.458628022355288e-05,2009,8
jamnagar,5.293302127554493e-05,2009,9
jamnagar,4.590480464005672e-05,2009,10
jamnagar,3.663255355818899e-05,2009,11
jamnagar,3.47268822384131e-05,2009,12
jamnagar,3.4696450693531535e-05,2010,1
jamnagar,2.8563363493918068e-05,2010,2
jamnagar,2.2548310614355287e-05,2010,3
jamnagar,2.0461688076294925e-05,2010,4
jamnagar,1.81409105806678e-05,2010,5
jamnagar,1.957224072140974e-05,2010,6
jamnagar,3.166854907266718e-05,2010,7
jamnagar,4.55889170820658e-05,2010,8
jamnagar,5.669115011674667e-05,2010,9
jamnagar,4.855875165930695e-05,2010,10
jamnagar,4.248859301314087e-05,2010,11
jamnagar,4.13996343071255e-05,2010,12
jamnagar,4.261207766468572e-05,2011,1
jamnagar,3.968846003658909e-05,2011,2
jamnagar,2.933600440497545e-05,2011,3
jamnagar,2.5078503637906864e-05,2011,4
jamnagar,2.0764039296775428e-05,2011,5
jamnagar,1.5367063462856512e-05,2011,6
jamnagar,2.656573809469681e-05,2011,7
jamnagar,4.1386755816774286e-05,2011,8
jamnagar,5.870190847999708e-05,2011,9
jamnagar,5.205912034337282e-05,2011,10
jamnagar,4.447722593209585e-05,2011,11
jamnagar,3.999065100866192e-05,2011,12
jamnagar,3.718224811073732e-05,2012,1
jamnagar,3.067071792978715e-05,2012,2
jamnagar,2.4782344867945827e-05,2012,3
jamnagar,2.4044524476718016e-05,2012,4
jamnagar,1.989411971053181e-05,2012,5
jamnagar,1.7728541061270976e-05,2012,6
jamnagar,1.4057837780598533e-05,2012,7
jamnagar,1.7699251312263247e-05,2012,8
jamnagar,4.284445438773391e-05,2012,9
jamnagar,3.823280691203772e-05,2012,10
jamnagar,3.1805752116289826e-05,2012,11
jamnagar,3.0602672129412575e-05,2012,12
jamnagar,2.833078989957092e-05,2013,1
jamnagar,2.4285125655397724e-05,2013,2
jamnagar,2.06399954242516e-05,2013,3
jamnagar,1.9009280220961192e-05,2013,4
jamnagar,1.7071700372357853e-05,2013,5
jamnagar,2.152260491474057e-05,2013,6
jamnagar,2.6885095593842464e-05,2013,7
jamnagar,5.599482012211438e-05,2013,8
jamnagar,5.803754608843092e-05,2013,9
jamnagar,5.434598960813976e-05,2013,10
jamnagar,4.338179875661335e-05,2013,11
jamnagar,4.137530992890978e-05,2013,12
jamnagar,4.11919446014687e-05,2014,1
jamnagar,3.652303545752553e-05,2014,2
jamnagar,2.729772710222289e-05,2014,3
jamnagar,2.4863743881049172e-05,2014,4
jamnagar,2.145060283789144e-05,2014,5
jamnagar,1.8192433087323604e-05,2014,6
jamnagar,1.82278350579146e-05,2014,7
jamnagar,4.501380907331596e-05,2014,8
jamnagar,5.676412132298952e-05,2014,9
jamnagar,4.852199192681311e-05,2014,10
jamnagar,4.091741078139382e-05,2014,11
jamnagar,3.5329192611009966e-05,2014,12
jamnagar,3.1631467438904264e-05,2015,1
jamnagar,2.699403016159816e-05,2015,2
jamnagar,2.2273331268548e-05,2015,3
jamnagar,1.9612278182645896e-05,2015,4
jamnagar,1.746356724288028e-05,2015,5
jamnagar,2.0182042136798768e-05,2015,6
jamnagar,2.04370134468794e-05,2015,7
jamnagar,4.2021708297818336e-05,2015,8
jamnagar,5.022059129038076e-05,2015,9
jamnagar,3.9897801580387015e-05,2015,10
jamnagar,3.43755143453751e-05,2015,11
jamnagar,2.8795615326973515e-05,2015,12
jamnagar,2.7502668636928003e-05,2016,1
jamnagar,2.3206819417789645e-05,2016,2
jamnagar,2.001644240220352e-05,2016,3
jamnagar,1.8351078127111494e-05,2016,4
jamnagar,1.6604677826843054e-05,2016,5
jamnagar,1.3049831675059389e-05,2016,6
jamnagar,1.313526493613305e-05,2016,7
jamnagar,4.0448038271782685e-05,2016,8
jamnagar,5.579907440047776e-05,2016,9
jamnagar,4.974884963998137e-05,2016,10
jamnagar,3.844826874651961e-05,2016,11
jamnagar,3.650692149595195e-05,2016,12
jamnagar,3.574258369479837e-05,2017,1
jamnagar,2.9723533309970133e-05,2017,2
jamnagar,2.2412964126043865e-05,2017,3
jamnagar,2.0718839136488323e-05,2017,4
jamnagar,1.875630087016692e-05,2017,5
jamnagar,1.905361409385092e-05,2017,6
jamnagar,2.0587009750021785e-05,2017,7
jamnagar,5.322318692697832e-05,2017,8
jamnagar,6.033530098432312e-05,2017,9
jamnagar,5.33075365302935e-05,2017,10
jamnagar,3.666090119157424e-05,2017,11
jamnagar,3.64187182569362e-05,2017,12
jamnagar,3.621054951082183e-05,2018,1
jamnagar,3.0211590154822484e-05,2018,2
jamnagar,2.272645028833324e-05,2018,3
jamnagar,2.0787069516395332e-05,2018,4
jamnagar,1.710879858623463e-05,2018,5
jamnagar,1.6125921600803158e-05,2018,6
jamnagar,1.761435379587605e-05,2018,7
jamnagar,3.843473019484522e-05,2018,8
jamnagar,4.924469864237033e-05,2018,9
jamnagar,3.829283485805002e-05,2018,10
jamnagar,3.032866410218167e-05,2018,11
jamnagar,2.760857485016724e-05,2018,12
jamnagar,2.568087976742428e-05,2019,1
jamnagar,2.3793214688206927e-05,2019,2
jamnagar,1.9733487961611343e-05,2019,3
jamnagar,1.8621196623899115e-05,2019,4
jamnagar,1.7050358409154505e-05,2019,5
jamnagar,1.695652174606222e-05,2019,6
jamnagar,1.4299033909152104e-05,2019,7
jamnagar,4.255802501553416e-05,2019,8
jamnagar,6.2225261440206e-05,2019,9
jamnagar,6.07606110039316e-05,2019,10
jamnagar,4.854291851033745e-05,2019,11
jamnagar,4.051898351967064e-05,2019,12
jamnagar,4.3799635040149e-05,2020,1
jamnagar,4.043595519589211e-05,2020,2
jamnagar,2.8624503274077156e-05,2020,3
jamnagar,2.60641415141261e-05,2020,4
jamnagar,2.191294565652611e-05,2020,5
jamnagar,2.3889308694477137e-05,2020,6
jamnagar,4.684303007293019e-05,2020,7
jamnagar,5.004812179428704e-05,2020,8
jamnagar,5.816712934951882e-05,2020,9
jamnagar,4.253088412842083e-05,2020,10
jamnagar,3.646016109871088e-05,2020,11
jamnagar,4.138686050548235e-05,2020,12
jamnagar,4.553918668950552e-05,2021,1
jamnagar,3.843577130121074e-05,2021,2
jamnagar,2.549570225941084e-05,2021,3
jamnagar,2.608981205575058e-05,2021,4
jamnagar,2.19694116702082e-05,2021,5
jamnagar,2.02505840386548e-05,2021,6
jamnagar,2.582796989607787e-05,2021,7
jamnagar,4.137438768852765e-05,2021,8
jamnagar,5.846973109152688e-05,2021,9
jamnagar,5.636311281875587e-05,2021,10
jamnagar,4.0437299595916536e-05,2021,11
jamnagar,3.821239826957964e-05,2021,12
jamnagar,4.822149969285795e-05,2022,1
jamnagar,4.228853710094271e-05,2022,2
jamnagar,2.6505002190294317e-05,2022,3
jamnagar,2.5766834294237516e-05,2022,4
jamnagar,2.0711845440145933e-05,2022,5
jamnagar,1.7485023287584107e-05,2022,6
jamnagar,3.145775911210891e-05,2022,7
jamnagar,5.313948529915096e-05,2022,8
jamnagar,6.262871004865339e-05,2022,9
jamnagar,4.474553366926204e-05,2022,10
jamnagar,3.886242893409563e-05,2022,11
jamnagar,4.16169142371481e-05,2022,12
jamnagar,4.392807563786459e-05,2023,1
jamnagar,3.688641443299606e-05,2023,2
jamnagar,2.585275226133413e-05,2023,3
jamnagar,2.5041252911167364e-05,2023,4
jamnagar,2.224442783609436e-05,2023,5
jamnagar,2.278573162361068e-05,2023,6
jamnagar,3.1602639860677165e-05,2023,7
jamnagar,4.957199279007508e-05,2023,8
jamnagar,6.023452874864371e-05,2023,9
jamnagar,5.430742468082396e-05,2023,10
jamnagar,3.7225810285470967e-05,2023,11
jamnagar,3.715755385111439e-05,2023,12
jamnagar,3.981746757295276e-05,2024,1
jamnagar,3.414888117145043e-05,2024,2
jamnagar,2.407561151771259e-05,2024,3
jamnagar,2.426699794762948e-05,2024,4
jamnagar,2.076226333797585e-05,2024,5
jamnagar,2.001409606097551e-05,2024,6
jamnagar,2.7010595251450687e-05,2024,7
jamnagar,5.455576074168413e-05,2024,8
jamnagar,6.265377060496777e-05,2024,9
jamnagar,5.820739079391549e-05,2024,10
jamnagar,3.9002735412919645e-05,2024,11
jamnagar,3.671732207811154e-05,2024,12
junagadh,4.806310512554159e-05,2005,1
junagadh,3.811098776275729e-05,2005,2
junagadh,3.0868644293347755e-05,2005,3
junagadh,2.917270414886533e-05,2005,4
junagadh,2.865700567041317e-05,2005,5
junagadh,2.3124455101799325e-05,2005,6
junagadh,2.874311146694636e-05,2005,7
junagadh,6.336578129605213e-05,2005,8
junagadh,6.682894215509364e-05,2005,9
junagadh,5.631509016879561e-05,2005,10
junagadh,4.754361038872356e-05,2005,11
junagadh,5.173058649336968e-05,2005,12
junagadh,5.007126628812444e-05,2006,1
junagadh,3.9862883194969774e-05,2006,2
junagadh,3.3278194462925515e-05,2006,3
junagadh,3.069122650007015e-05,2006,4
junagadh,2.8613121725038125e-05,2006,5
junagadh,3.2942872206226545e-05,2006,6
junagadh,3.471064525940612e-05,2006,7
junagadh,4.983341485914037e-05,2006,8
junagadh,6.345330935329781e-05,2006,9
junagadh,5.429558962737979e-05,2006,10
junagadh,5.077589353202599e-05,2006,11
junagadh,5.289878994505089e-05,2006,12
junagadh,4.9649027389136415e-05,2007,1
junagadh,3.8812776601190575e-05,2007,2
junagadh,3.219358630968329e-05,2007,3
junagadh,3.178911897369855e-05,2007,4
junagadh,2.922474147725557e-05,2007,5
junagadh,2.3663173449241945e-05,2007,6
junagadh,3.926385703120058e-05,2007,7
junagadh,6.030919522935048e-05,2007,8
junagadh,6.850018457048445e-05,2007,9
junagadh,6.040894492727751e-05,2007,10
junagadh,4.96306502672239e-05,2007,11
junagadh,5.35669434657139e-05,2007,12
junagadh,5.317131882057934e-05,2008,1
junagadh,4.40216981325552e-05,2008,2
junagadh,3.242282720318457e-05,2008,3
junagadh,3.228655243991766e-05,2008,4
junagadh,3.030490779230808e-05,2008,5
junagadh,2.602012067114977e-05,2008,6
junagadh,3.717558460920023e-05,2008,7
junagadh,6.33424763425033e-05,2008,8
junagadh,6.028862672059118e-05,2008,9
junagadh,4.8858853471041865e-05,2008,10
junagadh,5.017892783640936e-05,2008,11
junagadh,5.607677051040915e-05,2008,12
junagadh,4.8777517975116965e-05,2009,1
junagadh,3.5361446102987e-05,2009,2
junagadh,3.226159205557932e-05,2009,3
junagadh,3.305573107524502e-05,2009,4
junagadh,2.811712232982209e-05,2009,5
junagadh,3.1748113947756966e-05,2009,6
junagadh,3.338988603508273e-05,2009,7
junagadh,6.192850997106828e-05,2009,8
junagadh,6.511142320329837e-05,2009,9
junagadh,5.220199536480501e-05,2009,10
junagadh,4.638334845529571e-05,2009,11
junagadh,4.872238991857789e-05,2009,12
junagadh,4.75824340117589e-05,2010,1
junagadh,3.610326880193965e-05,2010,2
junagadh,3.076888862645959e-05,2010,3
junagadh,3.1196064429319624e-05,2010,4
junagadh,2.8326945544426223e-05,2010,5
junagadh,3.418328475116321e-05,2010,6
junagadh,4.124804689202467e-05,2010,7
junagadh,4.357350351256098e-05,2010,8
junagadh,6.869602275818764e-05,2010,9
junagadh,5.992691644643398e-05,2010,10
junagadh,5.393811690968888e-05,2010,11
junagadh,5.741639185417117e-05,2010,12
junagadh,5.999880002012963e-05,2011,1
junagadh,5.101691161426329e-05,2011,2
junagadh,3.559884902685172e-05,2011,3
junagadh,3.497579403470934e-05,2011,4
junagadh,3.389448601123177e-05,2011,5
junagadh,2.424881798952629e-05,2011,6
junagadh,2.86124389728552e-05,2011,7
junagadh,4.509655444382201e-05,2011,8
junagadh,6.67827766665336e-05,2011,9
junagadh,5.649028637368151e-05,2011,10
junagadh,5.099705010405415e-05,2011,11
junagadh,5.4200787190263565e-05,2011,12
junagadh,5.1193629149287785e-05,2012,1
junagadh,4.02820443912646e-05,2012,2
junagadh,3.2280373147947135e-05,2012,3
junagadh,3.484724273432779e-05,2012,4
junagadh,3.020515486021682e-05,2012,5
junagadh,2.76227142796245e-05,2012,6
junagadh,2.414696354297714e-05,2012,7
junagadh,3.1760776631249844e-05,2012,8
junagadh,6.310431004175946e-05,2012,9
junagadh,4.955441648860605e-05,2012,10
junagadh,4.2682812054292125e-05,2012,11
junagadh,4.090773551191453e-05,2012,12
junagadh,3.8354397808070216e-05,2013,1
junagadh,3.291251653376173e-05,2013,2
junagadh,2.8888866037284928e-05,2013,3
junagadh,2.787386173098536e-05,2013,4
junagadh,2.615699524786684e-05,2013,5
junagadh,2.924476188479888e-05,2013,6
junagadh,3.028136056365106e-05,2013,7
junagadh,6.551827852667135e-05,2013,8
junagadh,7.136543352315602e-05,2013,9
junagadh,6.192381733858205e-05,2013,10
junagadh,5.355937437461352e-05,2013,11
junagadh,5.672984662783448e-05,2013,12
junagadh,5.565440417077343e-05,2014,1
junagadh,4.529121070907203e-05,2014,2
junagadh,3.44305894283065e-05,2014,3
junagadh,3.570294894817762e-05,2014,4
junagadh,3.2315338092413906e-05,2014,5
junagadh,3.283804564674538e-05,2014,6
junagadh,3.313682492767457e-05,2014,7
junagadh,5.568248890501519e-05,2014,8
junagadh,7.217150961391102e-05,2014,9
junagadh,5.791001227188969e-05,2014,10
junagadh,5.345908409605632e-05,2014,11
junagadh,5.544341710304189e-05,2014,12
junagadh,5.190428952679492e-05,2015,1
junagadh,4.039642709753221e-05,2015,2
junagadh,3.314254557932157e-05,2015,3
junagadh,3.488342979779043e-05,2015,4
junagadh,2.9199905981265787e-05,2015,5
junagadh,2.9122484169911927e-05,2015,6
junagadh,3.190476283898405e-05,2015,7
junagadh,5.83965711573694e-05,2015,8
junagadh,6.694575193074498e-05,2015,9
junagadh,5.601644398254376e-05,2015,10
junagadh,4.850937230134685e-05,2015,11
junagadh,4.7848509367289457e-05,2015,12
junagadh,4.56982086411992e-05,2016,1
junagadh,3.605987113699116e-05,2016,2
junagadh,2.9829925568988564e-05,2016,3
junagadh,3.011226859421769e-05,2016,4
junagadh,2.733573760381301e-05,2016,5
junagadh,1.898473710079395e-05,2016,6
junagadh,2.101232905444616e-05,2016,7
junagadh,5.046069619276528e-05,2016,8
junagadh,7.190802045407808e-05,2016,9
junagadh,6.234186417784126e-05,2016,10
junagadh,5.013071746477095e-05,2016,11
junagadh,5.546807860631891e-05,2016,12
junagadh,5.43184192844231e-05,2017,1
junagadh,4.352332171006806e-05,2017,2
junagadh,3.2369785882970944e-05,2017,3
junagadh,3.371218739511576e-05,2017,4
junagadh,3.073155850046218e-05,2017,5
junagadh,3.436820854986547e-05,2017,6
junagadh,3.63184645092966e-05,2017,7
junagadh,6.642089784582444e-05,2017,8
junagadh,7.141411719913751e-05,2017,9
junagadh,5.9700700851632366e-05,2017,10
junagadh,4.8942319450783785e-05,2017,11
junagadh,5.535888970902625e-05,2017,12
junagadh,5.04428534966411e-05,2018,1
junagadh,3.738096076135176e-05,2018,2
junagadh,3.176292927755004e-05,2018,3
junagadh,3.2021398581078384e-05,2018,4
junagadh,2.6787893201379487e-05,2018,5
junagadh,2.6221708210258143e-05,2018,6
junagadh,1.5216822401507224e-05,2018,7
junagadh,4.80996369508632e-05,2018,8
junagadh,6.934118622907304e-05,2018,9
junagadh,5.944604252212221e-05,2018,10
junagadh,4.580783498148781e-05,2018,11
junagadh,4.732470070007066e-05,2018,12
junagadh,4.637573676369136e-05,2019,1
junagadh,3.965377615005155e-05,2019,2
junagadh,3.076599586252397e-05,2019,3
junagadh,3.055934853901714e-05,2019,4
junagadh,2.896261700229969e-05,2019,5
junagadh,3.11501564678795e-05,2019,6
junagadh,3.198400725206914e-05,2019,7
junagadh,5.898625959725346e-05,2019,8
junagadh,7.049841807382433e-05,2019,9
junagadh,6.515312891582058e-05,2019,10
junagadh,5.7369591166239705e-05,2019,11
junagadh,5.8799931427927744e-05,2019,12
junagadh,6.03608582259435e-05,2020,1
junagadh,4.961152921035799e-05,2020,2
junagadh,3.4984800814701114e-05,2020,3
junagadh,3.69814203671905e-05,2020,4
junagadh,3.316315965538331e-05,2020,5
junagadh,4.1016327789140986e-05,2020,6
junagadh,5.8385410338015856e-05,2020,7
junagadh,5.177481665879177e-05,2020,8
junagadh,6.389892114879712e-05,2020,9
junagadh,5.2158935920965454e-05,2020,10
junagadh,5.198757027534361e-05,2020,11
junagadh,6.000742258405578e-05,2020,12
junagadh,5.6781598606348826e-05,2021,1
junagadh,4.320992751838906e-05,2021,2
junagadh,3.369234088452935e-05,2021,3
junagadh,3.8340406080829785e-05,2021,4
junagadh,3.400816095354693e-05,2021,5
junagadh,3.586379502521396e-05,2021,6
junagadh,3.026182434488084e-05,2021,7
junagadh,5.874175126756502e-05,2021,8
junagadh,6.749767550334696e-05,2021,9
junagadh,6.211337458797105e-05,2021,10
junagadh,5.300615030754323e-05,2021,11
junagadh,5.651709449451277e-05,2021,12
junagadh,5.977865740808281e-05,2022,1
junagadh,4.721788489651337e-05,2022,2
junagadh,3.325943067078342e-05,2022,3
junagadh,3.742752322237652e-05,2022,4
junagadh,3.0644222665673694e-05,2022,5
junagadh,2.760361206173993e-05,2022,6
junagadh,4.860168388958668e-05,2022,7
junagadh,6.210086844750394e-05,2022,8
junagadh,7.120912756137206e-05,2022,9
junagadh,5.111507221120638e-05,2022,10
junagadh,4.817091161284436e-05,2022,11
junagadh,5.855733182253996e-05,2022,12
junagadh,5.6078843777327326e-05,2023,1
junagadh,4.265744242190904e-05,2023,2
junagadh,3.503346522717006e-05,2023,3
junagadh,3.848149135278557e-05,2023,4
junagadh,3.450825622572151e-05,2023,5
junagadh,3.018986367829927e-05,2023,6
junagadh,3.058611044317006e-05,2023,7
junagadh,5.873624537822766e-05,2023,8
junagadh,6.732139038003964e-05,2023,9
junagadh,5.81092894908493e-05,2023,10
junagadh,5.1279538270924206e-05,2023,11
junagadh,5.8703570080290425e-05,2023,12
junagadh,5.664828821117322e-05,2024,1
junagadh,4.27700265643415e-05,2024,2
junagadh,3.192149090055701e-05,2024,3
junagadh,3.619568222622507e-05,2024,4
junagadh,3.226748207653606e-05,2024,5
junagadh,2.544885238002439e-05,2024,6
junagadh,2.8277502205796176e-05,2024,7
junagadh,6.087503636325711e-05,2024,8
junagadh,7.294714419239806e-05,2024,9
junagadh,6.419389479617509e-05,2024,10
junagadh,5.333129744442874e-05,2024,11
junagadh,5.6393215378565873e-05,2024,12
kachchh,1.84078661508093e-05,2005,1
kachchh,1.692140229122461e-05,2005,2
kachchh,1.5719375466593055e-05,2005,3
kachchh,1.4318440503660105e-05,2005,4
kachchh,1.375862568235523e-05,2005,5
kachchh,1.2329066830896074e-05,2005,6
kachchh,1.2714906779229822e-05,2005,7
